,wardrobe_size,wardrobe_color,wardrobe_style,wardrobe_price,wardrobe_designer,scores,wardrobe_id
5898,10,2,8,0,567,-5.6881723,1609003907636
7152,10,8,6,0,571,-5.6881723,1612168649812
7676,10,10,9,500,571,-5.6881723,1612169083288
7619,10,2,8,0,571,-5.6881723,1612169051634
5904,10,12,8,0,567,-5.6881723,1609005317349
7315,6,12,1,0,571,-5.689111,1612168882392
7502,0,8,1,0,571,-5.689111,1612168986686
5060,4,12,1,0,567,-5.689111,1607106328283
7339,2,13,1,0,571,-5.689111,1612168894425
7323,2,12,1,0,571,-5.689111,1612168886549
7340,4,13,1,0,571,-5.689111,1612168895006
7324,4,12,1,0,571,-5.689111,1612168887055
7312,0,12,1,0,571,-5.689111,1612168880787
7314,4,12,1,0,571,-5.689111,1612168881869
7317,6,10,1,0,571,-5.689111,1612168883454
966,2,12,1,0,578,-5.689111,1596865136905
7341,6,13,1,0,571,-5.689111,1612168895578
7313,2,12,1,0,571,-5.689111,1612168881321
7503,2,8,1,0,571,-5.689111,1612168987339
7325,6,12,1,0,571,-5.689111,1612168887565
7322,0,12,1,0,571,-5.689111,1612168886011
7316,2,10,1,0,571,-5.689111,1612168882939
7484,2,6,1,0,571,-5.689111,1612168976990
1856,2,9,1,0,571,-5.689111,1597990572721
7140,6,8,1,0,571,-5.689111,1612168643708
1861,0,6,1,0,571,-5.689111,1597990582318
7380,2,8,1,0,571,-5.689111,1612168915704
7381,4,8,1,0,571,-5.689111,1612168916208
7382,6,8,1,0,571,-5.689111,1612168916697
1855,0,9,1,0,571,-5.689111,1597990571746
7392,6,12,1,0,571,-5.689111,1612168922514
7483,0,6,1,0,571,-5.689111,1612168976492
7390,2,12,1,0,571,-5.689111,1612168921127
7391,4,12,1,0,571,-5.689111,1612168921632
7504,4,8,1,0,571,-5.689111,1612168987980
7505,6,8,1,0,571,-5.689111,1612168988572
3034,0,6,1,0,560,-5.689111,1601316668200
7224,4,12,1,0,571,-5.689111,1612168688304
7223,0,12,1,0,571,-5.689111,1612168687836
1862,2,6,1,0,571,-5.689111,1597990583621
7485,4,6,1,0,571,-5.689111,1612168977536
2449,6,21,11,500,403,-5.6926055,1599504703157
4856,4,20,10,500,480,-5.6926055,1606227472225
4097,2,21,9,0,388,-5.6926055,1605403086105
5219,6,20,7,0,480,-5.6926055,1607932020875
4223,2,19,6,0,48,-5.6926055,1605663003013
5161,0,21,2,0,73,-5.6926055,1607629811288
6322,4,20,8,500,403,-5.6926055,1609845674183
5217,6,19,7,0,480,-5.6926055,1607932018908
3185,2,20,7,500,300,-5.6926055,1601925231308
2818,6,20,6,500,490,-5.6926055,1600552865502
5210,4,20,6,0,48,-5.6926055,1607932014151
2900,0,19,8,0,104,-5.6926055,1600828124088
8057,4,20,6,0,269,-5.6926055,1613009184602
4023,0,20,10,0,398,-5.6926055,1605104439782
4093,0,20,6,0,85,-5.6926055,1605398652576
3040,4,20,9,0,299,-5.6926055,1601321557738
4870,2,21,2,0,353,-5.6926055,1606265184740
6697,0,20,3,0,480,-5.6926055,1606266466514
6707,4,20,6,0,95,-5.6926055,1611094676346
8140,0,20,9,1500,247,-5.6926055,1607129897551
5700,2,21,8,0,23,-5.6926055,1607985770372
5701,4,21,8,0,23,-5.6926055,1607985770964
6567,4,20,9,0,401,-5.6926055,1610334767714
5657,4,19,8,0,23,-5.6926055,1607985729634
2911,0,20,6,0,398,-5.6926055,1591996723833
5225,2,19,7,0,480,-5.6926055,1607932026483
3018,0,20,9,0,466,-5.6926055,1601251481348
5656,2,19,8,0,23,-5.6926055,1607985728899
5636,6,19,2,0,23,-5.6926055,1607985705931
5655,0,19,8,0,23,-5.6926055,1607985728210
6816,6,21,10,500,208,-5.6926055,1611694505183
8155,2,20,9,0,403,-5.6926055,1613328016667
3903,6,21,8,0,480,-5.6926055,1604644269458
2660,0,21,2,0,529,-5.6926055,1600053387984
4819,4,20,9,0,403,-5.6926055,1591382938529
5223,6,19,8,0,403,-5.6926055,1607932024743
5146,4,19,6,0,403,-5.6926055,1607535682636
8267,4,19,2,0,480,-5.6926055,1613751938074
6659,4,20,6,1000,300,-5.6926055,1583429057850
2142,2,20,7,0,319,-5.6926055,1598216876055
2141,0,19,9,0,179,-5.6926055,1598216601137
6721,6,19,6,0,162,-5.6926055,1611123555363
5112,6,20,10,500,403,-5.6926055,1607385317502
8269,2,20,9,0,398,-5.6926055,1613753246524
3946,2,20,8,500,398,-5.6926055,1604872630590
8029,2,20,9,0,127,-5.6926055,1612983547139
3888,4,20,9,0,235,-5.6926055,1604625291080
4035,6,20,10,1500,403,-5.6926055,1601579793617
5702,6,21,8,0,23,-5.6926055,1607985771696
8250,0,20,9,0,332,-5.6926055,1572819942673
5093,0,20,2,0,92,-5.6926055,1607323736008
5699,0,21,8,0,23,-5.6926055,1607985769560
5202,4,20,8,1500,480,-5.6926055,1607932006576
3073,4,20,2,500,166,-5.6926055,1585441073861
6720,2,20,2,0,403,-5.6926055,1610934040167
4198,2,19,6,0,403,-5.6926055,1605374171755
1082,2,20,9,500,428,-5.6926055,1596920500924
6235,6,19,6,500,403,-5.6926055,1609844439327
6396,0,20,2,0,506,-5.6926055,1609920494565
6234,4,19,6,500,403,-5.6926055,1609844439134
8126,0,21,6,0,198,-5.6926055,1611966912886
6233,2,19,6,500,403,-5.6926055,1609844438954
6323,6,20,8,500,403,-5.6926055,1609845674372
8199,6,20,3,0,173,-5.6926055,1613440585611
6390,0,20,6,0,73,-5.6926055,1609891774116
2485,6,21,9,0,68,-5.6926055,1599624085694
4296,4,21,8,0,299,-5.6926055,1605663066912
6232,0,19,6,500,403,-5.6926055,1609844438763
5179,4,20,10,500,300,-5.6926055,1607745225951
8198,4,20,6,0,173,-5.6926055,1613440335511
6588,6,21,3,0,300,-5.6926055,1610476577200
5658,6,19,8,0,23,-5.6926055,1607985730306
8101,0,21,9,0,99,-5.6926055,1613155269176
6320,0,20,8,500,403,-5.6926055,1609845673804
4948,2,20,9,0,403,-5.6926055,1606706367930
6321,2,20,8,500,403,-5.6926055,1609845673990
3095,4,21,8,0,302,-5.6926055,1601532263957
8109,2,20,9,0,403,-5.6926055,1613167402577
4282,2,21,8,0,299,-5.6926055,1605663060564
4914,4,20,6,0,235,-5.6926055,1606496752520
2988,2,20,9,0,431,-5.6926055,1601148552800
6570,2,21,10,500,403,-5.6926055,1610367403817
3066,0,19,6,0,403,-5.6926055,1601392439409
6740,2,20,10,0,480,-5.6926055,1611270669383
5186,2,20,6,0,398,-5.6926055,1607813645242
3163,2,21,8,1500,300,-5.6926055,1601757860438
2866,6,20,9,0,470,-5.6926055,1588469276737
4032,4,20,9,0,269,-5.6926055,1604942603428
4881,4,20,9,0,480,-5.6926055,1606275666085
6193,2,21,9,0,56,-5.6926055,1609842829258
2380,0,20,9,0,469,-5.6926055,1599417610019
6167,0,19,6,0,48,-5.6926055,1609841429834
6812,2,21,6,0,299,-5.6926055,1597098636182
6808,2,20,2,0,294,-5.6926055,1611653673410
6243,4,19,9,500,403,-5.6926055,1609844602323
6386,4,21,2,0,300,-5.6926055,1609883658937
4050,2,20,10,3000,403,-5.6926055,1605201517136
6699,2,20,2,0,480,-5.6926055,1590203894997
2640,2,21,2,0,206,-5.6926055,1599998770810
2288,4,20,6,0,206,-5.6926055,1598982608941
6242,0,19,9,500,403,-5.6926055,1609844602140
166,2,19,6,0,403,-5.6926055,1596587430167
2121,6,19,9,0,235,-5.6926055,1598065973955
4901,2,20,10,500,403,-5.6926055,1606377745597
4903,2,20,9,0,403,-5.6926055,1603951050947
3141,4,20,10,0,403,-5.6926055,1601762407914
6931,4,20,6,0,269,-5.6926055,1612128672596
2119,4,19,2,0,235,-5.6926055,1598053110700
4298,6,21,8,0,299,-5.6926055,1605663067611
6393,2,19,9,0,403,-5.6926055,1607360566110
4461,6,20,9,0,403,-5.6926055,1605663223587
2146,0,20,6,500,235,-5.6926055,1598289153681
7993,6,19,10,0,403,-5.6926055,1612838551798
4408,2,19,6,500,403,-5.6926055,1605663168370
8001,4,20,6,500,480,-5.6926055,1612885220299
3483,4,19,8,500,193,-5.6926055,1602880038082
3980,4,20,10,500,403,-5.6926055,1604979809557
5600,0,21,9,0,23,-5.6926055,1607985638559
2332,0,19,10,4000,247,-5.6926055,1578935084663
2540,0,20,2,0,403,-5.6926055,1599705159461
2542,0,19,2,0,186,-5.6926055,1599705455317
1488,4,20,6,0,398,-5.6926055,1596991823491
5601,2,21,9,0,23,-5.6926055,1607985640759
2732,2,20,2,0,99,-5.6926055,1600237578464
6785,2,20,8,500,73,-5.6926055,1607967338974
3503,6,21,2,0,480,-5.6926055,1603053399733
6623,2,20,8,0,299,-5.6926055,1610522685821
5824,4,20,8,0,299,-5.6926055,1603718706432
5602,4,21,9,0,23,-5.6926055,1607985642422
5603,6,21,9,0,23,-5.6926055,1607985645737
4419,4,20,9,500,403,-5.6926055,1605663184933
4139,0,20,6,0,431,-5.6926055,1605534617941
3787,2,20,9,0,383,-5.6926055,1604336755194
6639,6,21,9,0,334,-5.6926055,1610725439524
1527,4,20,9,500,167,-5.6926055,1597186977320
3414,2,20,9,500,480,-5.6926055,1602532805073
4709,4,19,9,0,480,-5.6926055,1605897986233
5795,4,21,2,0,480,-5.6926055,1607364567170
5798,4,21,10,0,480,-5.6926055,1608114234708
5803,2,20,9,0,480,-5.6926055,1608185540709
3409,2,20,9,500,480,-5.6926055,1602531940109
3410,0,20,9,500,480,-5.6926055,1602532211636
3412,2,20,9,500,480,-5.6926055,1602532570887
3962,0,20,6,0,162,-5.6926055,1604945240001
8004,4,20,2,0,157,-5.6926055,1612894804139
6640,6,21,2,0,334,-5.6926055,1610725582675
6867,4,21,2,0,300,-5.6926055,1609615632304
4396,0,20,8,500,403,-5.6926055,1605663152897
1543,4,20,8,0,188,-5.6926055,1597277371397
2209,6,20,10,500,164,-5.6926055,1598546538886
3441,6,20,10,1000,167,-5.6926055,1593219277353
4401,4,20,8,500,403,-5.6926055,1605663160593
6025,6,20,10,1500,300,-5.6926055,1609275134583
577,4,20,9,0,196,-5.6926055,1596782258675
7994,6,19,10,0,403,-5.6926055,1612838698638
7992,6,19,10,0,403,-5.6926055,1612838049423
8009,0,21,2,0,417,-5.6926055,1612902921540
5981,6,20,9,0,48,-5.6926055,1609195156198
4522,6,21,9,500,480,-5.6926055,1605680264636
6606,6,20,6,0,508,-5.6926055,1609197330315
4446,2,20,8,0,403,-5.6926055,1605663212854
4517,0,19,6,500,480,-5.6926055,1605666795704
4515,2,19,6,0,403,-5.6926055,1605665522114
3659,4,20,2,0,539,-5.6926055,1603745739275
4447,0,19,8,500,403,-5.6926055,1605663213655
7894,6,20,6,0,162,-5.6926055,1612398277703
7886,2,20,8,0,480,-5.6926055,1573094492112
573,6,19,10,0,403,-5.6926055,1591923788632
3724,4,20,10,500,73,-5.6926055,1603981052974
2651,4,20,9,0,403,-5.6926055,1600037989622
6527,6,20,9,0,508,-5.6926055,1609197070195
3966,4,20,10,500,48,-5.6926055,1604967600285
2678,4,21,9,0,403,-5.6926055,1600122658146
6800,0,20,9,0,48,-5.6926055,1611612843458
4157,2,20,9,2000,403,-5.6926055,1605558802491
4474,6,19,8,0,480,-5.6926055,1605663231873
2576,2,20,6,0,299,-5.6926055,1599798964601
5460,6,20,9,0,23,-5.6926055,1607985528427
7898,4,20,9,500,299,-5.6926055,1612411447313
5459,4,20,9,0,23,-5.6926055,1607985527869
3591,4,21,9,0,396,-5.6926055,1603557529484
7970,2,20,9,0,73,-5.6926055,1602959146828
5973,6,20,8,0,110,-5.6926055,1609193618055
4142,6,21,8,0,431,-5.6926055,1605534947960
5968,6,19,2,500,403,-5.6926055,1609184038855
3538,4,20,9,1000,480,-5.6926055,1603254214807
7963,6,19,10,0,403,-5.6926055,1612783425145
5954,6,20,6,7000,114,-5.6926055,1609026261213
3578,4,20,6,500,199,-5.6926055,1603470794719
4145,4,21,6,0,299,-5.6926055,1605535187811
5458,2,20,9,0,23,-5.6926055,1607985527358
7930,2,20,8,0,163,-5.6926055,1612565574936
5860,4,20,2,0,73,-5.6926055,1608691046163
2246,0,20,9,0,108,-5.6926055,1598652927768
3634,4,19,2,0,220,-5.6926055,1603679931545
3635,6,19,2,0,505,-5.6926055,1603680926343
4443,4,20,6,500,403,-5.6926055,1605663210767
3726,4,23,6,0,403,-5.6926055,1603982074276
5457,0,20,9,0,23,-5.6926055,1607985526825
1570,2,19,6,0,403,-5.6926055,1597351629433
4131,6,20,9,500,480,-5.6926055,1605475866151
3308,4,21,2,0,304,-5.6926055,1591650248301
2513,6,20,9,0,431,-5.6926055,1599673930714
6085,4,20,10,500,480,-5.6926055,1609717594461
8014,2,20,6,0,127,-5.6926055,1612907747994
3332,6,19,6,0,403,-5.6926055,1602295519447
3955,4,19,9,0,321,-5.6926055,1600544205823
2170,4,20,6,500,129,-5.6926055,1598391888344
5633,0,19,2,0,23,-5.6926055,1607985703441
1601,2,20,9,0,270,-5.6926055,1597477248793
4359,6,19,9,500,383,-5.6926055,1605663110127
2772,6,20,6,0,12,-5.6926055,1600365222602
4351,0,19,8,500,383,-5.6926055,1605663102947
4349,4,21,9,0,383,-5.6926055,1605663099256
4347,2,21,9,0,383,-5.6926055,1605663097298
6075,2,20,8,3500,403,-5.6926055,1609619573350
4113,4,21,11,0,480,-5.6926055,1605461616897
5634,2,19,2,0,23,-5.6926055,1607985704078
5325,0,19,2,0,23,-5.6926055,1607985451504
6581,4,19,10,0,48,-5.6926055,1610413532358
4006,0,21,2,0,73,-5.6926055,1605043669699
2799,4,19,9,0,270,-5.6926055,1600454819384
5635,4,19,2,0,23,-5.6926055,1607985704784
2292,2,21,7,0,66,-5.6926055,1598983386505
6743,2,20,9,500,406,-5.6926055,1611271967447
6081,6,19,9,0,480,-5.6926055,1609697532276
2190,0,21,9,0,232,-5.6926055,1598496096705
5327,4,19,2,0,23,-5.6926055,1607985452557
5328,6,19,2,0,23,-5.6926055,1607985453084
5326,2,19,2,0,23,-5.6926055,1607985452018
666,6,21,1,500,763,-5.6948733,1596786566286
393,0,20,1,500,763,-5.6948733,1596692753263
4658,6,21,1,500,724,-5.6948733,1605849688973
401,4,21,1,500,763,-5.6948733,1596692952716
402,6,21,1,500,763,-5.6948733,1596692962828
6148,4,19,1,500,724,-5.6948733,1609840479611
671,6,21,1,500,763,-5.6948733,1596786745818
223,0,19,1,500,763,-5.6948733,1596600847226
1275,4,20,1,500,763,-5.6948733,1596936006385
226,6,19,1,500,763,-5.6948733,1596600882408
225,2,19,1,500,763,-5.6948733,1596600871980
665,4,21,1,500,763,-5.6948733,1596786556765
3523,4,20,1,500,808,-5.6948733,1603219173254
224,2,19,1,500,763,-5.6948733,1596600860557
1470,6,21,1,500,763,-5.6948733,1596964221074
664,0,21,1,500,763,-5.6948733,1596786410264
674,4,20,1,500,763,-5.6948733,1596787167483
673,2,20,1,500,763,-5.6948733,1596787158560
4672,2,20,1,500,736,-5.6948733,1605849965153
675,6,20,1,500,763,-5.6948733,1596787177059
4675,6,19,1,500,736,-5.6948733,1605850028711
4685,4,19,1,500,763,-5.6948733,1605850035808
4054,4,2,1,1500,673,-5.721203,1605206691552
3382,6,2,1,500,673,-5.721203,1602447579626
6741,4,2,1,500,673,-5.721203,1602265774130
6718,4,2,1,0,673,-5.723545,1611113231683
7873,0,2,1,0,673,-5.723545,1612331288582
7928,0,2,1,0,673,-5.723545,1612555100821
5149,0,2,1,0,673,-5.723545,1586709749169
2630,6,2,1,0,673,-5.723545,1599952014308
6596,2,2,1,0,673,-5.723545,1610511794486
6654,2,2,1,0,673,-5.723545,1590442682481
2201,0,2,1,0,673,-5.723545,1598535763759
5312,4,2,1,0,673,-5.723545,1607966248826
8113,2,2,1,0,673,-5.723545,1613175681020
7849,4,2,1,0,673,-5.723545,1612291828444
7903,0,2,1,0,673,-5.723545,1612444813016
3022,2,2,1,0,673,-5.723545,1601259505172
6719,2,2,1,0,673,-5.723545,1611120668639
7844,6,2,1,0,673,-5.723545,1612280504364
3831,6,2,1,0,673,-5.723545,1604531410146
1539,0,2,1,0,673,-5.723545,1597256636617
2202,0,2,1,0,673,-5.723545,1598535828368
4021,4,2,1,0,673,-5.723545,1605093903524
266,2,2,1,500,763,-5.7238526,1596602328596
654,0,2,1,500,763,-5.7238526,1596786234074
3225,4,2,1,500,764,-5.7238526,1602014804364
267,4,2,1,500,763,-5.7238526,1596602347363
268,6,2,1,500,763,-5.7238526,1596602360104
205,0,2,1,500,763,-5.7238526,1596600331430
656,6,2,1,500,763,-5.7238526,1596786266537
655,4,2,1,500,763,-5.7238526,1596786255389
657,2,2,1,500,763,-5.7238526,1596786283965
204,0,2,1,500,763,-5.7238526,1596600318334
265,2,2,1,500,763,-5.7238526,1596602316981
206,0,2,1,500,763,-5.7238526,1596600340521
4835,2,2,1,500,743,-5.7238526,1606180827902
207,2,2,1,500,763,-5.7238526,1596600349555
2915,0,2,1,0,824,-5.726195,1600905987214
4990,2,2,1,0,743,-5.726195,1606869985572
6113,6,2,1,0,724,-5.726195,1609826853766
6112,2,2,1,0,724,-5.726195,1609826853544
3061,4,2,1,0,724,-5.726195,1601379234821
6129,4,2,1,0,724,-5.726195,1609839330244
3790,2,2,1,0,783,-5.726195,1604350905104
6814,2,2,1,0,724,-5.726195,1608503521404
2104,2,2,1,0,736,-5.726195,1597993586589
6516,6,2,1,0,736,-5.726195,1609203182855
3048,6,2,1,500,632,-5.773278,1601335751782
4503,0,2,8,0,544,-5.7738295,1605663261654
3860,6,2,6,0,548,-5.7738295,1604611615323
6061,4,13,10,0,544,-5.7738295,1609378121900
3846,6,2,6,500,548,-5.7738295,1604596539009
4505,2,2,8,0,544,-5.7738295,1605663263925
4542,6,2,8,0,544,-5.7738295,1605739606961
4541,2,9,10,0,544,-5.7738295,1605739590273
8083,6,2,2,0,544,-5.7738295,1601422528015
4501,2,12,6,0,544,-5.7738295,1605663260208
4845,0,8,6,0,544,-5.7738295,1606204016766
2836,0,10,2,0,544,-5.7738295,1600606259868
5063,4,9,6,0,544,-5.7738295,1607106926377
4568,2,2,8,500,548,-5.7738295,1605739688602
8221,6,9,10,0,544,-5.7738295,1613545112650
3844,4,2,6,500,548,-5.7738295,1604596261382
1596,4,12,6,0,544,-5.7738295,1597452285209
2338,2,12,9,0,544,-5.7738295,1598818610304
5239,0,2,6,0,544,-5.7738295,1607932040003
4887,6,2,6,0,546,-5.7738295,1606324280525
5128,4,6,6,500,544,-5.7738295,1607391644914
2747,0,12,2,0,544,-5.7738295,1600293819999
6549,0,12,6,0,544,-5.7738295,1610251120929
5256,4,2,6,0,544,-5.7738295,1607932051049
5253,0,2,6,0,544,-5.7738295,1607932049286
3865,6,13,6,500,548,-5.7738295,1604612721628
8270,2,12,2,0,544,-5.7738295,1613753789379
6733,2,2,9,0,544,-5.7738295,1611253885817
5999,2,2,6,0,544,-5.7738295,1609200035197
2535,0,12,10,500,544,-5.7738295,1599703224265
5240,2,2,6,0,544,-5.7738295,1607932040852
4040,2,13,9,0,544,-5.7738295,1605148489911
4485,6,8,6,0,544,-5.7738295,1605663243340
3864,4,12,6,0,548,-5.7738295,1604612369832
6781,6,12,6,0,544,-5.7738295,1611504768783
2428,6,2,1,0,659,-5.7756205,1598215463872
3610,0,2,1,0,659,-5.7756205,1603593112096
5878,2,2,1,0,595,-5.7756205,1602004417278
3705,4,2,1,0,632,-5.7756205,1603848749624
4714,2,2,1,0,606,-5.7756205,1605905907547
4060,6,2,1,0,601,-5.7756205,1605233533277
2456,12,19,9,0,695,-5.7852874,1599531990605
3843,16,20,10,500,696,-5.7852874,1604558176701
8235,12,21,10,2000,676,-5.7852874,1606665664286
2123,18,21,6,0,673,-5.7852874,1588355447223
4149,14,20,6,0,673,-5.7852874,1605536329415
8056,12,19,9,500,660,-5.806807,1613007284105
3087,12,20,6,0,632,-5.806807,1601491187729
4889,16,20,9,500,583,-5.806807,1606341540665
2939,16,19,10,0,591,-5.806807,1600964824563
2461,2,15,7,0,673,-5.843821,1591658756251
2268,4,15,8,0,673,-5.843821,1581364446743
6070,2,15,9,0,673,-5.843821,1605294058993
7848,6,15,6,0,673,-5.843821,1612127161806
4832,4,15,6,500,673,-5.843821,1606166792192
6054,6,15,8,0,673,-5.843821,1609357846736
4526,0,15,10,0,673,-5.843821,1605705898637
4811,0,15,6,0,673,-5.843821,1605228728180
6927,6,15,9,0,673,-5.843821,1612115072499
8264,0,15,9,0,678,-5.843821,1613751404446
8079,4,15,10,0,673,-5.843821,1613078924114
8265,4,15,2,0,678,-5.843821,1613751501755
2117,0,15,9,0,673,-5.843821,1597661383010
8112,4,15,6,0,673,-5.843821,1613169781383
5067,0,15,2,0,673,-5.843821,1607109038930
2346,0,15,9,0,673,-5.843821,1599291236380
2476,6,15,2,0,673,-5.843821,1599608085750
283,4,15,8,0,673,-5.843821,1596603334132
4727,2,15,6,500,673,-5.843821,1605917432431
2322,0,15,9,0,673,-5.843821,1599169119637
2850,4,15,6,0,673,-5.843821,1600650750165
2347,4,15,9,0,673,-5.843821,1599291296682
8103,4,15,10,0,673,-5.843821,1613156583713
3421,4,15,9,0,673,-5.843821,1602556177582
4175,4,15,10,500,673,-5.843821,1605576630730
1623,4,15,6,0,673,-5.843821,1586907508064
3169,6,15,10,0,678,-5.843821,1601852297338
6562,2,15,9,0,673,-5.843821,1610328416428
6724,4,15,9,4000,673,-5.843821,1611166623624
2341,6,15,9,0,673,-5.843821,1599282454221
4645,2,15,2,0,673,-5.843821,1605817073188
3157,0,15,2,0,679,-5.843821,1601834332340
2180,6,15,7,2000,673,-5.843821,1586457894844
2662,6,15,2,0,673,-5.843821,1600053798305
4883,4,15,2,0,673,-5.843821,1606279631341
6865,4,15,2,0,673,-5.843821,1611871346631
6033,2,15,9,0,673,-5.843821,1609311039147
3445,2,15,2,0,673,-5.843821,1602695113884
6037,6,15,10,500,673,-5.843821,1609348209070
2748,4,15,6,0,678,-5.843821,1598191369370
6104,4,15,6,0,673,-5.843821,1609812077205
2475,6,15,6,0,673,-5.843821,1599607996232
6539,2,15,9,0,673,-5.843821,1610219104594
4182,6,15,8,0,673,-5.843821,1604643560008
5853,0,15,8,0,673,-5.843821,1608659604251
2699,6,15,10,0,673,-5.843821,1600200451951
2700,2,15,2,0,673,-5.843821,1600200543533
2987,4,15,6,0,673,-5.843821,1601148028495
2844,0,15,9,0,673,-5.843821,1600629856787
2989,2,15,9,0,673,-5.843821,1601148842398
2990,6,15,6,0,673,-5.843821,1601149163734
6669,6,15,9,0,673,-5.843821,1610935460901
8183,0,15,10,0,673,-5.843821,1613436409483
7949,0,15,9,0,673,-5.843821,1612719876108
2309,2,15,2,0,673,-5.843821,1599074859021
5056,0,15,2,0,673,-5.843821,1607102065104
3557,2,15,2,0,673,-5.843821,1603338798822
4573,4,15,6,0,673,-5.843821,1605744844456
8169,6,15,3,0,673,-5.843821,1609819480872
6052,6,15,8,0,673,-5.843821,1609357442404
5834,4,15,10,0,673,-5.843821,1608425556813
5920,6,15,8,500,673,-5.843821,1609007152825
6051,0,15,8,0,673,-5.843821,1609357761066
8053,0,15,2,0,673,-5.843821,1613004236305
2879,2,15,2,0,673,-5.843821,1600368610779
2502,0,15,9,0,673,-5.843821,1599672136966
5794,0,15,10,0,591,-5.8653407,1608116379063
8041,0,15,3,0,632,-5.8653407,1612987352848
7914,4,15,6,0,644,-5.8653407,1583080861778
6675,6,15,2,0,632,-5.8653407,1579679054698
6876,4,15,2,0,632,-5.8653407,1611890402936
8164,6,15,9,500,605,-5.8653407,1611969612758
6501,2,15,6,0,641,-5.8653407,1610052909695
4165,2,15,2,0,632,-5.8653407,1605569598823
4607,2,15,8,0,610,-5.8653407,1605775730495
4698,6,15,9,500,609,-5.8653407,1605884326954
4626,4,15,8,0,660,-5.8653407,1605775814212
2574,4,15,7,0,632,-5.8653407,1599796512535
4763,4,15,9,0,609,-5.8653407,1605995955708
2472,4,15,10,500,632,-5.8653407,1599591064755
3074,2,15,7,0,591,-5.8653407,1601460412467
2750,2,15,10,0,632,-5.8653407,1600297159958
4754,0,15,10,0,606,-5.8653407,1605983416454
4085,2,15,10,0,595,-5.8653407,1605369667047
2394,2,15,8,0,591,-5.8653407,1599414071721
2739,6,15,6,0,632,-5.8653407,1600270847973
4707,6,15,10,0,595,-5.8653407,1605890867921
2923,4,15,9,0,632,-5.8653407,1579981915025
2312,4,15,2,0,632,-5.8653407,1599098240961
3736,4,15,2,0,610,-5.8653407,1604026702071
1538,0,15,6,0,644,-5.8653407,1576617959616
4601,0,15,8,0,610,-5.8653407,1605775671217
4527,4,15,8,0,610,-5.8653407,1605707882052
4596,4,15,10,500,602,-5.8653407,1605775586071
3206,0,12,1,500,673,-5.8664813,1601934284753
3959,4,9,1,500,673,-5.8664813,1587070024526
3054,2,10,1,500,673,-5.8664813,1601339898964
2895,4,9,1,500,673,-5.8664813,1600825556789
3985,6,8,1,5000,676,-5.8664813,1604982035406
3540,6,12,1,4500,673,-5.8664813,1603287962049
3982,4,6,1,2000,676,-5.8664813,1604980794153
8066,2,8,1,3000,673,-5.8664813,1613049974277
2859,0,12,1,500,673,-5.8664813,1600697688124
3974,2,12,1,2000,673,-5.8664813,1586750429868
1487,6,12,1,500,673,-5.8664813,1596983398974
1654,4,13,1,500,673,-5.8664813,1597785767091
2130,2,12,1,2500,673,-5.8664813,1598140523903
5007,4,12,1,0,673,-5.8688235,1606935542112
8076,0,12,1,0,673,-5.8688235,1613075913148
2504,0,12,1,0,673,-5.8688235,1599672390124
6384,2,8,1,0,673,-5.8688235,1609874652914
6789,4,12,1,0,673,-5.8688235,1611535077605
2570,2,9,1,0,673,-5.8688235,1599791976371
4986,4,8,1,0,673,-5.8688235,1599686583425
7875,0,12,1,0,673,-5.8688235,1612331804172
4935,2,12,1,0,673,-5.8688235,1606634602463
2473,4,11,1,0,673,-5.8688235,1599591392504
2511,6,12,1,0,673,-5.8688235,1599673824145
6382,0,12,1,0,673,-5.8688235,1609873726364
8203,0,13,1,0,673,-5.8688235,1613446415454
2981,0,9,1,0,673,-5.8688235,1601142405981
2304,6,6,1,0,673,-5.8688235,1599030052857
8104,0,10,1,0,673,-5.8688235,1613159813627
6686,6,10,1,0,673,-5.8688235,1611004859489
4973,6,12,1,0,673,-5.8688235,1606844300510
6668,6,9,1,0,673,-5.8688235,1610935278831
6932,6,9,1,0,673,-5.8688235,1612147197283
2705,6,13,1,0,673,-5.8688235,1600208009711
8128,0,12,1,0,673,-5.8688235,1613246771686
6642,0,10,1,0,673,-5.8688235,1610743098419
1549,2,9,1,0,673,-5.8688235,1597285314100
1652,4,9,1,0,673,-5.8688235,1597766366218
768,4,12,1,0,673,-5.8688235,1579571931232
2362,4,13,1,0,673,-5.8688235,1599350320548
2624,0,13,1,0,673,-5.8688235,1599927510872
6064,0,13,1,0,673,-5.8688235,1609283879147
5178,6,13,1,0,673,-5.8688235,1607744819001
3044,0,13,1,0,673,-5.8688235,1601327325821
5889,0,12,1,0,673,-5.8688235,1608998934392
1656,0,12,1,0,673,-5.8688235,1597805499534
8263,0,12,1,0,673,-5.8688235,1613751311205
6857,0,13,1,0,673,-5.8688235,1611864301614
3457,2,13,1,0,673,-5.8688235,1602703346402
4016,4,12,1,0,673,-5.8688235,1605066091354
6912,2,12,1,0,673,-5.8688235,1612059375139
634,6,12,1,500,763,-5.8691306,1596785330098
405,0,6,1,500,763,-5.8691306,1596693252938
4687,2,12,1,500,763,-5.8691306,1605850037449
216,2,12,1,500,763,-5.8691306,1596600572331
633,4,12,1,500,763,-5.8691306,1596785319686
632,2,12,1,500,763,-5.8691306,1596785307635
406,0,6,1,500,763,-5.8691306,1596693281155
662,6,12,1,500,763,-5.8691306,1596786361286
