,wardrobe_size,wardrobe_color,wardrobe_style,wardrobe_price,wardrobe_designer,scores,wardrobe_id
5388,16,6,4,500,23,-5.0598807,1607985489851
5384,8,6,4,500,23,-5.0598807,1607985487881
5386,12,6,4,500,23,-5.0598807,1607985488832
4221,2,20,0,0,48,-5.0652437,1605663001272
6722,2,9,1,500,736,-5.0669684,1611124590054
5973,6,20,8,0,110,-5.071277,1609193618055
5462,10,20,9,0,23,-5.071277,1607985529521
5981,6,20,9,0,48,-5.071277,1609195156198
7951,10,20,10,0,27,-5.071277,1612724828661
5463,12,20,9,0,23,-5.071277,1607985530054
5464,14,20,9,0,23,-5.071277,1607985530705
5465,16,20,9,0,23,-5.071277,1607985531196
5466,18,20,9,0,23,-5.071277,1607985531681
2856,10,20,10,0,85,-5.071277,1600658698576
5460,6,20,9,0,23,-5.071277,1607985528427
2655,14,20,10,0,9,-5.071277,1600042244300
5461,8,20,9,0,23,-5.071277,1607985528945
1564,4,6,6,0,491,-5.0766745,1597333155095
7794,4,6,6,0,571,-5.0766745,1612169151706
2360,4,6,6,0,578,-5.0766745,1599324357423
2395,4,8,6,0,532,-5.0766745,1599413006969
7203,4,6,6,0,571,-5.0766745,1612168677421
3507,4,6,6,0,587,-5.0766745,1603075573501
7739,4,6,6,0,571,-5.0766745,1612169120274
7150,4,6,6,0,571,-5.0766745,1612168648826
7151,4,8,6,0,571,-5.0766745,1612168649283
4911,8,20,9,1000,41,-5.0770545,1606455406816
4150,14,20,10,500,38,-5.0770545,1605539930557
3500,4,9,7,2500,673,-5.093123,1602989950102
3754,10,21,9,0,673,-5.0939727,1604089729436
4868,26,9,6,0,28,-5.098344,1606256234021
6899,12,9,6,0,108,-5.098344,1612024123365
3862,0,12,9,0,813,-5.100176,1604611848510
8179,0,19,9,0,828,-5.100176,1613432694448
6799,0,12,9,0,783,-5.100176,1611611307557
3861,0,15,9,0,841,-5.100176,1604611711703
6433,0,15,8,0,801,-5.100176,1609975080591
1657,8,15,1,500,636,-5.1059837,1597805612196
4623,6,12,1,500,632,-5.1059837,1605775812224
4124,4,0,1,0,190,-5.1072984,1605474310282
2910,4,0,1,0,403,-5.1072984,1600881149749
4181,4,0,0,0,232,-5.1072984,1605581827342
2280,4,0,1,0,407,-5.1072984,1598926431308
4091,4,0,1,0,431,-5.1072984,1605384441809
3022,2,2,1,0,673,-5.108142,1601259505172
3430,2,2,0,0,673,-5.108142,1586030929777
6719,2,2,1,0,673,-5.108142,1611120668639
8113,2,2,1,0,673,-5.108142,1613175681020
4115,2,2,0,0,673,-5.108142,1605466121891
2104,2,2,1,0,736,-5.108142,1597993586589
4046,2,2,0,0,673,-5.108142,1605169067111
6112,2,2,1,0,724,-5.108142,1609826853544
6654,2,2,1,0,673,-5.108142,1590442682481
6090,2,2,0,0,747,-5.108142,1588485143652
6814,2,2,1,0,724,-5.108142,1608503521404
6596,2,2,1,0,673,-5.108142,1610511794486
4990,2,2,1,0,743,-5.108142,1606869985572
2308,0,15,1,0,839,-5.1125984,1599061239379
6369,0,12,0,0,801,-5.1125984,1609846316763
6348,0,13,0,0,801,-5.1125984,1609846093339
7005,2,15,9,0,571,-5.1126857,1612168500275
2338,2,12,9,0,544,-5.1126857,1598818610304
6062,2,13,9,0,610,-5.1126857,1607842879014
2394,2,15,8,0,591,-5.1126857,1599414071721
4039,2,13,9,0,538,-5.1126857,1605146993857
4040,2,13,9,0,544,-5.1126857,1605148489911
7118,2,10,9,0,571,-5.1126857,1612168630034
3074,2,15,7,0,591,-5.1126857,1601460412467
4607,2,15,8,0,610,-5.1126857,1605775730495
4015,2,15,7,0,518,-5.1126857,1605063293831
7057,2,12,8,0,571,-5.1126857,1612168530415
1662,2,13,10,0,603,-5.1126857,1597807075455
4085,2,15,10,0,595,-5.1126857,1605369667047
7550,2,15,8,0,571,-5.1126857,1612169014413
3723,2,15,9,0,544,-5.1126857,1603941440716
1798,2,15,9,0,571,-5.1126857,1597990485594
1971,2,10,9,0,571,-5.1126857,1597990750428
4603,2,13,8,0,610,-5.1126857,1605775675124
5120,2,12,10,0,575,-5.1126857,1607438359644
5900,2,12,8,0,567,-5.1126857,1609004015851
3059,2,15,8,0,513,-5.1126857,1601362371828
1875,2,15,9,0,571,-5.1126857,1597990599818
1818,4,0,0,0,571,-5.1140924,1597990510329
1555,4,0,0,0,620,-5.1140924,1597292889837
7665,4,0,0,0,571,-5.1140924,1612169076870
6762,4,0,0,0,618,-5.1140924,1611345373202
7354,4,0,1,0,571,-5.1140924,1612168902209
6632,4,0,0,0,519,-5.1140924,1610668376489
7531,4,0,0,0,571,-5.1140924,1612169003162
4585,4,0,1,0,571,-5.1140924,1605775419031
4594,2,0,0,500,571,-5.11562,1605775516546
6160,0,8,0,0,48,-5.1161737,1609841061097
1687,0,8,1,0,148,-5.1161737,1597888394118
4213,0,6,1,0,48,-5.1161737,1605662994426
4712,2,21,1,0,46,-5.118476,1605905072938
6180,2,21,0,0,56,-5.118476,1609842145687
6727,0,9,0,500,127,-5.1232123,1611167198849
8161,0,9,0,2000,74,-5.1232123,1613338845568
5604,8,21,9,0,23,-5.124509,1607985649715
2485,6,21,9,0,68,-5.124509,1599624085694
5609,18,21,9,0,23,-5.124509,1607985656410
5608,16,21,9,0,23,-5.124509,1607985655739
5607,14,21,9,0,23,-5.124509,1607985655001
5706,14,21,8,0,23,-5.124509,1607985774660
5603,6,21,9,0,23,-5.124509,1607985645737
5705,12,21,8,0,23,-5.124509,1607985773853
5704,10,21,8,0,23,-5.124509,1607985773093
5703,8,21,8,0,23,-5.124509,1607985772417
5606,12,21,9,0,23,-5.124509,1607985654104
5605,10,21,9,0,23,-5.124509,1607985652493
5702,6,21,8,0,23,-5.124509,1607985771696
5708,18,21,8,0,23,-5.124509,1607985776725
5707,16,21,8,0,23,-5.124509,1607985776010
3652,0,12,2,0,10,-5.127588,1603738990695
5845,0,12,3,0,9,-5.127588,1608530137926
5567,0,13,5,0,23,-5.127588,1607985590155
5791,0,13,3,0,111,-5.127588,1608085398623
2702,0,12,2,0,127,-5.127588,1600200893925
5117,0,12,2,0,73,-5.127588,1607403490332
6541,0,12,2,0,73,-5.127588,1610234290187
6818,0,13,2,0,66,-5.127588,1611707804607
5633,0,19,2,0,23,-5.127588,1607985703441
5325,0,19,2,0,23,-5.127588,1607985451504
3292,10,9,2,0,578,-5.1278906,1596863515357
6607,12,9,2,0,508,-5.1278906,1609196178904
3369,12,9,2,0,563,-5.1278906,1602433992065
6553,18,9,2,0,504,-5.1278906,1610259595998
2853,8,9,2,0,544,-5.1278906,1600653624088
3111,10,9,2,0,620,-5.1278906,1597123236128
8089,0,13,6,1000,644,-5.129876,1613106235355
3719,0,12,6,500,673,-5.129876,1603930540758
4993,0,12,6,1000,673,-5.129876,1606878176706
2153,0,12,6,500,673,-5.129876,1598303182177
6947,2,6,9,0,571,-5.1303716,1612168468058
8037,2,8,9,0,539,-5.1303716,1612983171338
4609,2,8,8,0,610,-5.1303716,1605775732501
2086,2,6,9,0,571,-5.1303716,1597990943743
7563,2,8,8,0,571,-5.1303716,1612169020757
3503,6,21,2,0,480,-5.1313014,1603053399733
1439,10,2,10,0,763,-5.131337,1596960031616
539,10,2,7,0,763,-5.131337,1596743592518
538,8,2,7,0,763,-5.131337,1596743560888
5103,10,2,9,0,763,-5.131337,1607332054298
1437,6,2,10,0,763,-5.131337,1596960008375
1438,12,2,10,0,763,-5.131337,1596960008377
1171,12,2,8,0,763,-5.131337,1596929675801
1062,6,8,8,0,763,-5.131337,1596881086643
1087,10,8,8,0,763,-5.131337,1596926254611
1170,16,2,8,0,763,-5.131337,1596929645822
1065,12,8,8,0,763,-5.131337,1596881117343
1167,8,6,8,0,763,-5.131337,1596929600157
1166,12,6,8,0,763,-5.131337,1596929549685
1165,6,6,8,0,763,-5.131337,1596929549682
1086,8,8,8,0,763,-5.131337,1596926254609
1064,10,8,8,0,763,-5.131337,1596881108486
1172,14,2,8,0,763,-5.131337,1596929675804
1164,16,6,8,0,763,-5.131337,1596929504689
1163,10,6,8,0,763,-5.131337,1596929504688
1169,10,2,8,0,763,-5.131337,1596929645821
1168,6,2,8,0,763,-5.131337,1596929645820
1063,8,8,8,0,763,-5.131337,1596881095126
8024,8,2,8,0,763,-5.131337,1612966873979
4694,6,2,9,0,763,-5.131337,1605850077154
1084,6,8,8,0,763,-5.131337,1596926219133
6902,10,6,6,0,109,-5.1382484,1612024396948
2414,14,8,6,0,103,-5.1382484,1597294367544
6520,10,6,6,0,48,-5.1382484,1609194322442
1559,16,8,6,0,103,-5.1382484,1597294532656
2413,10,8,6,0,103,-5.1382484,1597293984087
3740,8,6,6,0,94,-5.1382484,1604073259500
1558,12,8,6,0,103,-5.1382484,1597294469542
6250,0,8,9,500,403,-5.1396646,1609844770827
6251,0,8,9,500,403,-5.1396646,1609844771126
6260,0,6,9,500,403,-5.1396646,1609844904905
5011,0,6,8,500,403,-5.1396646,1606946465745
6318,0,8,9,500,403,-5.1396646,1609845599663
2808,0,6,10,500,206,-5.1396646,1594497491387
5107,0,6,9,500,403,-5.1396646,1607367626801
416,0,15,0,500,763,-5.1444683,1596693743032
363,0,19,0,500,763,-5.1444683,1596655310837
229,0,13,1,500,763,-5.1444683,1596600963944
215,0,12,1,500,763,-5.1444683,1596600557418
197,0,13,1,500,763,-5.1444683,1596600186951
223,0,19,1,500,763,-5.1444683,1596600847226
958,0,12,0,500,763,-5.1444683,1596864202201
284,0,19,0,500,763,-5.1444683,1596603346714
246,0,15,1,500,763,-5.1444683,1596601347754
6147,4,13,6,500,724,-5.1483045,1609840406298
6150,4,15,6,500,724,-5.1483045,1609840721464
6517,4,15,6,500,736,-5.1483045,1609202292775
8027,4,13,6,500,673,-5.1483045,1612981119897
2162,4,12,6,1500,736,-5.1483045,1593695965803
4832,4,15,6,500,673,-5.1483045,1606166792192
3953,4,11,6,2000,685,-5.1483045,1604893932651
4679,4,12,6,500,743,-5.1483045,1605850031720
4518,4,12,2,0,571,-5.1603475,1605677777677
2849,4,15,2,0,544,-5.1603475,1600646858430
8016,4,15,2,0,503,-5.1603475,1612910238303
3081,4,15,2,0,572,-5.1603475,1601475845520
1776,4,19,2,0,571,-5.1603475,1597990447195
1726,4,15,2,0,571,-5.1603475,1597990367944
1768,4,15,2,0,571,-5.1603475,1597990432858
1758,4,15,2,0,571,-5.1603475,1597990420159
6853,4,15,2,0,567,-5.1603475,1611851764224
3736,4,15,2,0,610,-5.1603475,1604026702071
1787,4,15,2,0,571,-5.1603475,1597990470148
1721,4,15,2,0,571,-5.1603475,1597990352078
1749,4,10,2,0,571,-5.1603475,1597990405219
3573,4,12,2,0,595,-5.1603475,1603399619929
4469,4,2,1,500,403,-5.162056,1605663229279
5965,4,2,1,2500,403,-5.162056,1609114627159
3954,4,2,1,500,403,-5.162056,1600544021910
6542,4,2,1,500,477,-5.162056,1610242784991
7094,4,20,0,0,571,-5.163023,1612168549810
7540,4,20,0,0,571,-5.163023,1612169008042
7369,4,20,1,0,571,-5.163023,1612168909781
7074,4,20,1,0,571,-5.163023,1612168539009
7104,4,20,1,0,571,-5.163023,1612168622181
1882,4,20,0,0,571,-5.163023,1597990607048
7491,4,20,1,0,571,-5.163023,1612168980751
7047,4,20,1,0,571,-5.163023,1612168524164
6978,4,20,0,0,571,-5.163023,1612168485766
7242,4,20,0,0,571,-5.163023,1612168697116
7891,6,9,3,0,692,-5.1641226,1612372287744
2117,0,15,9,0,673,-5.173459,1597661383010
4526,0,15,10,0,673,-5.173459,1605705898637
8264,0,15,9,0,678,-5.173459,1613751404446
8183,0,15,10,0,673,-5.173459,1613436409483
5853,0,15,8,0,673,-5.173459,1608659604251
3785,0,12,8,0,697,-5.173459,1604333808580
2904,0,19,8,0,673,-5.173459,1585200679046
6051,0,15,8,0,673,-5.173459,1609357761066
2322,0,15,9,0,673,-5.173459,1599169119637
2531,0,12,9,0,743,-5.173459,1599684506552
2844,0,15,9,0,673,-5.173459,1600629856787
5852,0,12,9,0,660,-5.173459,1608659500684
2346,0,15,9,0,673,-5.173459,1599291236380
2502,0,15,9,0,673,-5.173459,1599672136966
4059,0,12,8,0,660,-5.173459,1605229364245
6635,0,12,8,0,660,-5.173459,1601834875064
7949,0,15,9,0,673,-5.173459,1612719876108
6398,0,12,9,0,699,-5.173459,1609921092600
6995,0,20,1,0,571,-5.1762357,1612168495548
1881,0,20,0,0,571,-5.1762357,1597990606094
2941,0,20,0,0,488,-5.1762357,1600928013370
1982,0,20,0,0,571,-5.1762357,1597990767420
6976,0,20,0,0,571,-5.1762357,1612168484179
7072,0,20,1,0,571,-5.1762357,1612168538023
7102,0,20,1,0,571,-5.1762357,1612168620874
5227,2,13,0,500,480,-5.1772757,1607932028120
3562,0,2,0,0,673,-5.1777453,1603384445827
2202,0,2,1,0,673,-5.1777453,1598535828368
7873,0,2,1,0,673,-5.1777453,1612331288582
2201,0,2,1,0,673,-5.1777453,1598535763759
2999,0,2,0,0,673,-5.1777453,1601220506085
6397,0,2,0,0,699,-5.1777453,1609920906862
8010,0,2,0,0,751,-5.1777453,1612904433506
7903,0,2,1,0,673,-5.1777453,1612444813016
5149,0,2,1,0,673,-5.1777453,1586709749169
1580,0,2,0,0,673,-5.1777453,1597027208887
6827,0,2,0,0,673,-5.1777453,1599291151195
7928,0,2,1,0,673,-5.1777453,1612555100821
7890,0,2,0,0,726,-5.1777453,1612370278669
2503,0,2,0,0,673,-5.1777453,1599672328764
1649,0,2,0,0,703,-5.1777453,1597724276750
1539,0,2,1,0,673,-5.1777453,1597256636617
3610,0,2,1,0,659,-5.1777453,1603593112096
3416,0,6,2,0,673,-5.186025,1602539446508
6024,0,6,2,0,673,-5.186025,1600270119331
4981,0,8,2,0,673,-5.186025,1606849181197
6681,0,8,2,0,673,-5.186025,1599786457571
5957,0,8,2,0,700,-5.186025,1609051760652
4719,6,21,1,0,673,-5.188226,1605910471541
3036,12,21,1,0,673,-5.188226,1601317232787
8246,18,21,1,0,673,-5.188226,1613687962283
7917,10,21,0,0,663,-5.188226,1612469915717
6920,12,21,1,0,743,-5.188226,1612066061269
3459,8,19,6,0,480,-5.1905527,1602711738331
3192,6,12,6,0,480,-5.1905527,1601926559710
5289,30,15,6,0,480,-5.1905527,1607932074560
5288,18,15,6,0,480,-5.1905527,1607932074064
2908,8,15,6,0,480,-5.1905527,1600879550398
3297,12,13,6,0,480,-5.1905527,1602182648219
8156,6,12,6,0,480,-5.1905527,1613328224792
5084,6,10,6,0,480,-5.1905527,1598924112567
5232,18,17,6,0,480,-5.1905527,1607932033446
3601,10,12,6,0,480,-5.1905527,1603577865185
5294,18,13,6,0,480,-5.1905527,1607932077197
8141,12,15,6,0,480,-5.1905527,1613278250343
5274,18,15,6,0,480,-5.1905527,1607932064907
2717,18,2,2,0,191,-5.192075,1599895057326
2901,10,2,2,0,220,-5.192075,1600837505338
2670,8,2,2,0,471,-5.192075,1600100951908
2952,24,2,2,0,187,-5.192075,1601008198397
7959,6,2,2,0,254,-5.192075,1612761443081
7878,6,2,2,0,398,-5.192075,1612359563448
2790,16,2,2,0,342,-5.192075,1600409788009
2758,8,2,2,0,220,-5.192075,1600305621781
2718,16,2,2,0,191,-5.192075,1600227770318
3346,6,2,2,0,403,-5.192075,1602091577037
1644,16,2,2,0,341,-5.192075,1597692298887
3314,8,2,2,0,212,-5.192075,1602227260417
1098,6,2,2,0,191,-5.192075,1596926754525
2592,12,2,2,0,278,-5.192075,1599869156175
2265,14,2,2,0,299,-5.192075,1598725013320
2277,22,2,2,0,195,-5.192075,1598921007945
2524,6,2,2,0,431,-5.192075,1599677887109
2611,20,2,2,0,313,-5.192075,1599894020018
5005,0,12,1,500,480,-5.193357,1606932186886
5874,6,20,10,4500,673,-5.200663,1608115149467
8122,6,20,10,500,673,-5.200663,1613239195102
8108,6,20,10,500,736,-5.200663,1613162367938
3843,16,20,10,500,696,-5.200663,1604558176701
6755,6,20,9,500,673,-5.200663,1611297128249
4660,8,20,10,500,724,-5.200663,1605849690113
4627,8,20,10,500,660,-5.200663,1605775814793
4419,4,20,9,500,403,-5.201817,1605663184933
7898,4,20,9,500,299,-5.201817,1612411447313
4401,4,20,8,500,403,-5.201817,1605663160593
5179,4,20,10,500,300,-5.201817,1607745225951
3980,4,20,10,500,403,-5.201817,1604979809557
1527,4,20,9,500,167,-5.201817,1597186977320
6322,4,20,8,500,403,-5.201817,1609845674183
6741,4,2,1,500,673,-5.20195,1602265774130
4054,4,2,1,1500,673,-5.20195,1605206691552
7869,4,2,0,500,673,-5.20195,1612322095362
3210,2,9,1,0,403,-5.2047286,1601942536968
3994,2,9,0,0,454,-5.2047286,1605020183105
2431,2,9,0,0,188,-5.2047286,1597361941917
3433,2,9,0,0,269,-5.2047286,1589582648775
4576,2,9,1,0,403,-5.2047286,1605758725385
1673,8,2,10,0,632,-5.207913,1597846717786
1688,6,2,9,0,632,-5.207913,1591838366246
6392,6,2,9,0,632,-5.207913,1609895658520
1705,6,2,10,0,632,-5.207913,1597977156977
3134,12,19,9,0,783,-5.208213,1601756178203
3252,10,15,8,0,783,-5.208213,1602056430535
1663,6,10,9,0,795,-5.208213,1597807459771
6435,8,15,8,0,801,-5.208213,1609975081004
1664,6,10,9,0,795,-5.208213,1597807552241
3051,8,15,9,0,783,-5.208213,1597934238022
6436,14,15,8,0,801,-5.208213,1609975081162
7895,14,15,9,0,830,-5.208213,1590041379751
5123,12,15,9,0,832,-5.208213,1607440732050
3091,8,19,8,0,849,-5.208213,1601510808024
3251,10,10,9,0,845,-5.208213,1602056126800
3250,8,12,9,0,813,-5.208213,1602055920725
6473,20,12,8,0,801,-5.208213,1609977144846
1609,12,11,9,0,766,-5.208213,1597531708748
6472,8,12,8,0,801,-5.208213,1609977144670
8222,8,10,10,0,836,-5.208213,1613551212386
1797,0,15,9,0,571,-5.2087197,1597990484632
1835,0,13,9,0,571,-5.2087197,1597990539125
1962,0,15,9,0,571,-5.2087197,1597990734535
1874,0,15,9,0,571,-5.2087197,1597990598721
7560,0,15,8,0,571,-5.2087197,1612169019222
4606,0,19,8,0,610,-5.2087197,1605775728908
2886,0,10,9,0,611,-5.2087197,1600811246452
4754,0,15,10,0,606,-5.2087197,1605983416454
5794,0,15,10,0,591,-5.2087197,1608116379063
4586,0,15,10,0,571,-5.2087197,1605775508501
7549,0,15,8,0,571,-5.2087197,1612169013923
7068,0,15,8,0,571,-5.2087197,1612168536133
7117,0,10,9,0,571,-5.2087197,1612168629429
8225,0,13,8,0,567,-5.2087197,1613584983643
4601,0,15,8,0,610,-5.2087197,1605775671217
2320,4,2,9,0,673,-5.2088165,1599158477216
8256,4,2,9,0,673,-5.2088165,1572819835692
2787,4,2,9,0,673,-5.2088165,1600400126595
5209,4,2,8,0,724,-5.2088165,1607932013370
6661,4,2,9,0,747,-5.2088165,1610905581458
1518,4,2,9,0,743,-5.2088165,1597162251580
6714,4,2,9,0,673,-5.2088165,1611111102732
8130,4,2,9,0,665,-5.2088165,1613252760996
8118,4,2,8,0,673,-5.2088165,1613206481966
8205,12,8,10,0,632,-5.2088556,1613448989591
5200,6,8,7,0,632,-5.2088556,1607932004833
4622,10,8,8,0,632,-5.2088556,1605775811562
4232,8,6,0,0,53,-5.209,1605663014702
6646,10,6,1,0,86,-5.209,1583701984912
6161,8,8,0,0,48,-5.209,1609841061309
5894,12,8,0,0,48,-5.209,1609003557918
6201,14,8,0,500,56,-5.214778,1609843197316
3876,6,8,0,500,48,-5.214778,1604615475775
4152,0,2,8,0,823,-5.2151523,1605540844211
4009,0,2,9,0,775,-5.2151523,1605048754423
2575,0,2,9,0,783,-5.2151523,1599796515197
7333,4,21,1,0,571,-5.2162547,1612168891490
7814,4,22,0,0,571,-5.2162547,1612169163324
7578,4,21,0,0,571,-5.2162547,1612169028929
6238,4,6,6,500,403,-5.223305,1609844520616
4185,4,9,1,0,398,-5.227568,1605588111321
6385,4,9,1,0,403,-5.227568,1609820183703
4959,4,9,1,0,403,-5.227568,1606754581102
4672,2,20,1,500,736,-5.2288384,1605849965153
1540,2,20,1,500,673,-5.2288384,1597265934653
911,0,2,9,1000,763,-5.2369266,1596861916412
641,0,2,8,500,763,-5.2369266,1596785718787
1252,0,2,9,500,763,-5.2369266,1596935044510
1238,0,2,9,1000,763,-5.2369266,1596934329701
1720,2,15,2,0,571,-5.2400866,1597990349780
1725,2,15,2,0,571,-5.2400866,1597990363014
8270,2,12,2,0,544,-5.2400866,1613753789379
1775,2,19,2,0,571,-5.2400866,1597990446078
1786,2,15,2,0,571,-5.2400866,1597990469016
4978,2,13,2,0,585,-5.2400866,1606847260284
1757,2,15,2,0,571,-5.2400866,1597990419011
1767,2,15,2,0,571,-5.2400866,1597990429609
1748,2,10,2,0,571,-5.2400866,1597990404127
8046,0,12,2,0,743,-5.244905,1612987843452
4057,0,12,2,0,673,-5.244905,1605213815944
6779,0,15,2,0,751,-5.244905,1611502221369
8257,0,12,2,0,673,-5.244905,1572820024137
5067,0,15,2,0,673,-5.244905,1607109038930
3654,0,19,2,0,653,-5.244905,1603742034923
3157,0,15,2,0,679,-5.244905,1601834332340
8053,0,15,2,0,673,-5.244905,1613004236305
6013,0,11,2,0,667,-5.244905,1609195652724
3076,0,15,2,0,747,-5.244905,1601473402930
5056,0,15,2,0,673,-5.244905,1607102065104
2817,0,20,1,500,673,-5.24492,1600546230790
6492,0,20,1,500,673,-5.24492,1610038331853
3439,0,20,1,500,673,-5.24492,1593441374116
1246,2,12,10,500,763,-5.24863,1596934784979
650,2,12,8,500,763,-5.24863,1596785897396
908,2,15,9,1000,763,-5.24863,1596861846846
1250,2,15,9,500,763,-5.24863,1596934991569
1266,2,15,7,500,763,-5.24863,1596935540028
1259,2,15,9,500,763,-5.24863,1596935269128
901,2,15,9,1000,763,-5.24863,1596861420285
855,0,13,8,500,763,-5.251448,1596842028280
861,0,15,8,500,763,-5.251448,1596842221617
869,0,13,8,500,763,-5.251448,1596843539292
1370,0,10,8,2000,763,-5.251448,1596948823641
1248,0,15,9,500,763,-5.251448,1596934956435
1124,0,15,8,500,763,-5.251448,1596927884917
5096,0,13,8,500,763,-5.251448,1607330863674
884,0,19,9,2000,763,-5.251448,1596844921916
1256,0,15,9,500,763,-5.251448,1596935238708
907,0,15,9,1000,763,-5.251448,1596861835249
3133,0,8,9,0,812,-5.25418,1601753411645
6126,4,8,6,500,724,-5.2570715,1609839141598
8121,6,2,0,0,632,-5.264861,1613238486359
8047,10,2,0,0,632,-5.264861,1612992651050
5840,8,2,0,0,632,-5.264861,1608486288941
1617,8,8,1,0,632,-5.265805,1597549606799
8285,6,8,0,0,632,-5.265805,1613798776511
4053,8,6,1,0,632,-5.265805,1605205745345
4633,0,6,9,0,673,-5.2688565,1605798104937
3715,0,6,8,0,673,-5.2688565,1603917543874
5070,0,6,8,0,673,-5.2688565,1607110011488
6119,0,8,8,0,724,-5.2688565,1609827751373
4082,0,15,6,5000,518,-5.271442,1605310598735
3122,2,0,0,0,673,-5.2718334,1601739980719
6802,2,0,0,0,673,-5.2718334,1611620685527
3917,2,0,0,0,673,-5.2718334,1604699002621
6650,2,0,1,0,673,-5.2718334,1610853825974
1372,0,6,9,1000,763,-5.2759542,1596949026705
888,0,6,9,2000,763,-5.2759542,1596844980684
1459,0,6,8,500,763,-5.2759542,1596961718227
508,0,6,7,500,763,-5.2759542,1596705237528
6465,6,2,6,0,800,-5.278047,1609976996166
6483,20,2,6,0,801,-5.278047,1609977357841
2149,6,8,6,0,783,-5.278047,1598299810776
2935,12,2,6,0,783,-5.278047,1600930034471
6428,12,8,6,0,801,-5.278047,1609974984643
6467,8,8,6,0,801,-5.278047,1609977020653
6466,16,2,6,0,801,-5.278047,1609976996377
6448,8,2,6,0,801,-5.278047,1609975242594
2936,18,6,6,0,783,-5.278047,1600930108508
6427,10,8,6,0,801,-5.278047,1609974984428
685,12,0,6,500,763,-5.280405,1596787763136
684,10,0,6,500,763,-5.280405,1596787749966
4690,6,0,6,500,763,-5.280405,1605850074796
683,8,0,6,500,763,-5.280405,1596787741100
875,8,0,6,500,763,-5.280405,1596844099027
1236,6,0,6,1000,763,-5.280405,1596934109555
1234,12,0,6,1000,763,-5.280405,1596934070476
819,18,0,6,500,763,-5.280405,1596839348003
1227,6,0,6,500,763,-5.280405,1596933488470
817,8,0,6,500,763,-5.280405,1596839281827
963,16,0,6,500,763,-5.280405,1596864642874
876,16,0,6,500,763,-5.280405,1596844116767
816,14,0,6,500,763,-5.280405,1596839265042
874,14,0,6,500,763,-5.280405,1596844075393
873,6,0,6,500,763,-5.280405,1596844064922
1133,12,0,6,500,763,-5.280405,1596928458902
1132,6,0,6,500,763,-5.280405,1596928458901
2481,10,20,9,0,512,-5.28385,1598646410290
7462,16,20,9,0,571,-5.28385,1612168962241
6972,10,20,9,0,571,-5.28385,1612168482169
7460,12,20,9,0,571,-5.28385,1612168961250
4813,10,20,9,0,606,-5.28385,1606150489176
7459,10,20,9,0,571,-5.28385,1612168960674
7458,8,20,9,0,571,-5.28385,1612168960125
6974,14,20,9,0,571,-5.28385,1612168483187
7911,6,20,10,0,581,-5.28385,1612460301950
6971,8,20,9,0,571,-5.28385,1612168481613
6975,18,20,9,0,571,-5.28385,1612168483692
6970,6,20,9,0,571,-5.28385,1612168481076
8134,6,20,9,0,569,-5.28385,1613260678416
5263,14,20,8,0,544,-5.28385,1607932057003
4484,8,20,9,0,544,-5.28385,1605663242723
2693,14,20,7,0,524,-5.28385,1600183736867
7463,18,20,9,0,571,-5.28385,1612168962778
7461,14,20,9,0,571,-5.28385,1612168961740
6973,12,20,9,0,571,-5.28385,1612168482674
7464,8,20,9,0,571,-5.28385,1612168963321
7465,10,20,9,0,571,-5.28385,1612168963880
6527,6,20,9,0,508,-5.28385,1609197070195
7466,14,20,9,0,571,-5.28385,1612168964492
6991,6,20,9,0,571,-5.28385,1612168493297
6993,14,20,9,0,571,-5.28385,1612168494516
6992,12,20,9,0,571,-5.28385,1612168493920
3936,4,0,0,0,673,-5.2848315,1604797756534
3839,4,0,1,0,722,-5.2848315,1604551227717
3937,4,0,0,0,673,-5.2848315,1604797910404
2619,4,0,0,0,661,-5.2848315,1599924840012
5722,2,15,9,0,23,-5.285219,1607985798438
5579,2,14,9,0,23,-5.285219,1607985600135
5799,2,13,9,0,137,-5.285219,1608166045358
6576,2,15,10,0,73,-5.285219,1608166137637
3101,2,12,9,0,123,-5.285219,1601574929180
2707,2,15,7,0,77,-5.285219,1600209643442
5557,2,10,9,0,23,-5.285219,1607985584552
5656,2,19,8,0,23,-5.285219,1607985728899
5623,2,13,9,0,23,-5.285219,1607985677447
5645,2,12,8,0,23,-5.285219,1607985718064
5403,2,10,9,0,23,-5.285219,1607985498076
5480,2,13,9,0,23,-5.285219,1607985539174
5447,2,12,9,0,23,-5.285219,1607985521645
4240,2,12,8,0,53,-5.285219,1605663021809
1566,2,15,8,0,118,-5.285219,1597340182201
4810,2,15,9,0,118,-5.285219,1606136951512
5469,2,10,9,0,23,-5.285219,1607985533470
8035,2,15,8,0,94,-5.285219,1588814799328
5546,2,12,9,0,23,-5.285219,1607985578420
2546,2,12,9,0,48,-5.285219,1599710255302
2484,2,12,8,0,67,-5.285219,1599623980661
6152,2,13,8,0,48,-5.285219,1609840874617
1660,2,13,9,0,94,-5.285219,1597806587646
6737,10,2,3,0,200,-5.289114,1611258869581
3905,16,8,8,0,480,-5.29216,1604644467000
3904,8,8,8,0,480,-5.29216,1604644363436
4800,6,6,9,0,480,-5.29216,1606103203069
3589,12,8,10,0,480,-5.29216,1603555128638
4475,8,6,8,0,480,-5.29216,1605663232847
5296,30,3,8,0,480,-5.29216,1607932078224
2894,14,8,9,0,480,-5.29216,1600824987063
